Iteration,Data Size (bytes),Encrypt Time (seconds),Sign Time (seconds),Verify Time (seconds),Decrypt Time (seconds),Total Time (seconds)
140,5590,0.0002541542053222656,0.00037288665771484375,0.00010704994201660156,0.00029397010803222656,0.001201629638671875
141,5599,0.0002827644348144531,0.0003979206085205078,0.0001838207244873047,0.0013976097106933594,0.0030841827392578125
142,5548,0.0011658668518066406,0.0008106231689453125,0.00019669532775878906,0.0006089210510253906,0.003795146942138672
143,5587,0.0003173351287841797,0.0004353523254394531,0.00011324882507324219,0.00030732154846191406,0.0013759136199951172
144,5549,0.0002522468566894531,0.00038695335388183594,0.00010728836059570312,0.0002872943878173828,0.0012021064758300781
145,5564,0.0002493858337402344,0.0004010200500488281,0.00011467933654785156,0.00032639503479003906,0.0012750625610351562
146,5580,0.00027751922607421875,0.0003952980041503906,0.00010967254638671875,0.0002918243408203125,0.0013418197631835938
147,5610,0.000255584716796875,0.00038909912109375,0.00011324882507324219,0.0003037452697753906,0.001249551773071289
148,5503,0.00025725364685058594,0.0004324913024902344,0.000118255615234375,0.0003120899200439453,0.001325845718383789
149,5511,0.000263214111328125,0.00039887428283691406,0.00013518333435058594,0.0005459785461425781,0.0016663074493408203
150,5532,0.0002913475036621094,0.0003993511199951172,0.00015974044799804688,0.00036263465881347656,0.001435995101928711
151,5594,0.00026869773864746094,0.00041794776916503906,0.00011539459228515625,0.00031280517578125,0.001322031021118164
152,5534,0.00028204917907714844,0.0005385875701904297,0.00016808509826660156,0.0004515647888183594,0.0017511844635009766
153,5524,0.00028061866760253906,0.0004363059997558594,0.00011014938354492188,0.0003008842468261719,0.0012881755828857422
154,5540,0.0002543926239013672,0.00039577484130859375,0.00010848045349121094,0.0002925395965576172,0.0012006759643554688
155,5589,0.0002543926239013672,0.0003790855407714844,0.0001342296600341797,0.0003247261047363281,0.0012590885162353516
156,5558,0.0002605915069580078,0.0003886222839355469,0.00010919570922851562,0.00029087066650390625,0.0012001991271972656
157,5516,0.0002512931823730469,0.0003693103790283203,0.00010347366333007812,0.00028443336486816406,0.0011506080627441406
158,5516,0.000247955322265625,0.0003483295440673828,0.00013327598571777344,0.0003008842468261719,0.0012004375457763672
159,5505,0.00026488304138183594,0.0003979206085205078,0.00011229515075683594,0.00030303001403808594,0.0012979507446289062
160,5612,0.00025272369384765625,0.00037741661071777344,0.00010704994201660156,0.0002849102020263672,0.0011599063873291016
161,5571,0.0002498626708984375,0.0004050731658935547,0.00010991096496582031,0.0002925395965576172,0.0012049674987792969
162,5584,0.0002503395080566406,0.0003886222839355469,0.00011587142944335938,0.00030684471130371094,0.0012438297271728516
163,5606,0.0002593994140625,0.0003848075866699219,0.00010824203491210938,0.0002963542938232422,0.001194000244140625
164,5626,0.00028324127197265625,0.00039005279541015625,0.000110626220703125,0.00030159950256347656,0.0012514591217041016
165,5635,0.0002605915069580078,0.00038552284240722656,0.00010967254638671875,0.00029730796813964844,0.0012099742889404297
166,5604,0.00025391578674316406,0.00037980079650878906,0.00010633468627929688,0.00029349327087402344,0.0011861324310302734
167,5466,0.00025463104248046875,0.00038051605224609375,0.00011157989501953125,0.00030159950256347656,0.00121307373046875
168,5566,0.0002543926239013672,0.0003838539123535156,0.00010919570922851562,0.00029277801513671875,0.0011949539184570312
169,5535,0.00025653839111328125,0.0003826618194580078,0.00010633468627929688,0.00029969215393066406,0.0011949539184570312
170,5607,0.00025463104248046875,0.00038170814514160156,0.00010800361633300781,0.0002911090850830078,0.0011851787567138672
171,5540,0.0002548694610595703,0.00035381317138671875,0.00010585784912109375,0.00028824806213378906,0.0011508464813232422
172,5603,0.0002505779266357422,0.00037598609924316406,0.0001049041748046875,0.00029659271240234375,0.0011718273162841797
173,5561,0.0002524852752685547,0.0003745555877685547,0.00010585784912109375,0.0002872943878173828,0.0011594295501708984
174,5475,0.00024962425231933594,0.0003674030303955078,0.00010442733764648438,0.0002830028533935547,0.0011358261108398438
175,5514,0.0002472400665283203,0.00037407875061035156,0.00013399124145507812,0.0002961158752441406,0.0011944770812988281
176,5541,0.00025200843811035156,0.0003714561462402344,0.00010609626770019531,0.0002849102020263672,0.0011570453643798828
177,5575,0.0002493858337402344,0.0003731250762939453,0.00010585784912109375,0.0002834796905517578,0.0011434555053710938
178,5533,0.0002493858337402344,0.0003714561462402344,0.00010561943054199219,0.00028586387634277344,0.0011701583862304688
179,5536,0.00024127960205078125,0.0003705024719238281,0.00010466575622558594,0.0002760887145996094,0.0011260509490966797
180,5569,0.0002491474151611328,0.00036644935607910156,0.00010371208190917969,0.00028324127197265625,0.0011379718780517578
181,5588,0.000247955322265625,0.00038552284240722656,0.00010728836059570312,0.00029540061950683594,0.0012085437774658203
182,5545,0.00026154518127441406,0.0003876686096191406,0.00010943412780761719,0.0002982616424560547,0.0012416839599609375
183,5525,0.00025343894958496094,0.0003790855407714844,0.00010728836059570312,0.0002892017364501953,0.0012059211730957031
184,5448,0.0002486705780029297,0.0003867149353027344,0.00012969970703125,0.00029540061950683594,0.0012371540069580078
185,5523,0.0002529621124267578,0.00037169456481933594,0.00010943412780761719,0.00029158592224121094,0.0011928081512451172
186,5486,0.0002512931823730469,0.0003752708435058594,0.00012922286987304688,0.00029158592224121094,0.0012242794036865234
187,5448,0.0002608299255371094,0.0003509521484375,0.00010466575622558594,0.0002827644348144531,0.0011665821075439453
188,5530,0.0002524852752685547,0.0003771781921386719,0.00010633468627929688,0.0002880096435546875,0.0011897087097167969
189,5479,0.0002524852752685547,0.0003693103790283203,0.00010538101196289062,0.00028824806213378906,0.0011866092681884766
190,5434,0.00025153160095214844,0.00037384033203125,0.00010609626770019531,0.00028705596923828125,0.0011875629425048828
191,5537,0.0002532005310058594,0.0003726482391357422,0.0001068115234375,0.0002875328063964844,0.0011951923370361328
192,5572,0.00025272369384765625,0.00037097930908203125,0.00010609626770019531,0.0002999305725097656,0.0012028217315673828
193,5535,0.0002617835998535156,0.0003552436828613281,0.0001087188720703125,0.0002906322479248047,0.0011916160583496094
194,5551,0.0002529621124267578,0.0003857612609863281,0.00010633468627929688,0.0002887248992919922,0.0012063980102539062
195,5543,0.00025463104248046875,0.00037860870361328125,0.0001087188720703125,0.0002994537353515625,0.0012104511260986328
196,5531,0.0002536773681640625,0.00037360191345214844,0.00010609626770019531,0.0002880096435546875,0.0011951923370361328
197,5546,0.0002532005310058594,0.0003733634948730469,0.00010561943054199219,0.00028896331787109375,0.0011909008026123047
198,5496,0.0002541542053222656,0.0003840923309326172,0.00010848045349121094,0.0002949237823486328,0.001218557357788086
199,5534,0.0002551078796386719,0.0003528594970703125,0.00010538101196289062,0.00028777122497558594,0.0011725425720214844
200,5555,0.0002522468566894531,0.00037407875061035156,0.0001068115234375,0.00028777122497558594,0.0011894702911376953
201,5441,0.00025200843811035156,0.0004038810729980469,0.00010752677917480469,0.0002918243408203125,0.0012292861938476562
202,5514,0.0002532005310058594,0.0003521442413330078,0.00010800361633300781,0.0002923011779785156,0.0011796951293945312
203,5427,0.0002522468566894531,0.0003781318664550781,0.00010561943054199219,0.0002875328063964844,0.0011954307556152344
204,5538,0.0002703666687011719,0.0003910064697265625,0.00010848045349121094,0.0002961158752441406,0.0012509822845458984
205,5490,0.0002608299255371094,0.0003814697265625,0.00010824203491210938,0.000293731689453125,0.001226186752319336
206,5583,0.0002574920654296875,0.00038170814514160156,0.00010776519775390625,0.00029087066650390625,0.0012159347534179688
207,5582,0.0002548694610595703,0.0003783702850341797,0.00010752677917480469,0.00029349327087402344,0.0012094974517822266
208,5523,0.0002512931823730469,0.0003490447998046875,0.00010657310485839844,0.00028705596923828125,0.0011632442474365234
209,5513,0.0002512931823730469,0.0003750324249267578,0.00010657310485839844,0.0002942085266113281,0.0011970996856689453
210,5506,0.00025343894958496094,0.0003733634948730469,0.00010728836059570312,0.0002887248992919922,0.0011951923370361328
211,5522,0.0002510547637939453,0.0003733634948730469,0.00010609626770019531,0.0002846717834472656,0.0011878013610839844
212,5535,0.00025081634521484375,0.0003476142883300781,0.00010347366333007812,0.0003190040588378906,0.0011875629425048828
213,5631,0.0002512931823730469,0.00037550926208496094,0.0001068115234375,0.00028777122497558594,0.0011935234069824219
214,5443,0.0002491474151611328,0.0003726482391357422,0.0001068115234375,0.0005750656127929688,0.001481771469116211
215,5573,0.000255584716796875,0.0004303455352783203,0.00014472007751464844,0.00029850006103515625,0.0013091564178466797
216,5586,0.00025343894958496094,0.00037670135498046875,0.00012612342834472656,0.0002892017364501953,0.0012221336364746094
217,5575,0.00025153160095214844,0.000370025634765625,0.00012874603271484375,0.0002963542938232422,0.0012216567993164062
218,5596,0.00026106834411621094,0.0003726482391357422,0.0001270771026611328,0.00029015541076660156,0.0012264251708984375
219,5525,0.0002510547637939453,0.0003676414489746094,0.00010538101196289062,0.00028634071350097656,0.001177072525024414
220,5562,0.00025177001953125,0.0003705024719238281,0.0001049041748046875,0.0002868175506591797,0.0011830329895019531
221,5583,0.00025343894958496094,0.0003705024719238281,0.0001270771026611328,0.00029158592224121094,0.0012187957763671875
222,5549,0.0002536773681640625,0.00037217140197753906,0.00010514259338378906,0.000286102294921875,0.0011854171752929688
223,5531,0.00025177001953125,0.0003743171691894531,0.0001049041748046875,0.0003085136413574219,0.0012159347534179688
224,5462,0.00025177001953125,0.0003695487976074219,0.00012564659118652344,0.0002875328063964844,0.0012059211730957031
225,5569,0.00025177001953125,0.0003750324249267578,0.0001087188720703125,0.0002923011779785156,0.0012011528015136719
226,5579,0.00025844573974609375,0.000385284423828125,0.00010943412780761719,0.0002906322479248047,0.0012369155883789062
227,5581,0.00025343894958496094,0.0003829002380371094,0.00012731552124023438,0.00028896331787109375,0.0012280941009521484
228,5586,0.0002522468566894531,0.00035071372985839844,0.00010561943054199219,0.0002837181091308594,0.0011622905731201172
229,5486,0.0002491474151611328,0.0003857612609863281,0.00010800361633300781,0.00029015541076660156,0.001210927963256836
230,5543,0.00025081634521484375,0.0003719329833984375,0.00010800361633300781,0.00029015541076660156,0.0011920928955078125
231,5582,0.00025153160095214844,0.00037550926208496094,0.00012731552124023438,0.00028777122497558594,0.0012176036834716797
232,5501,0.0002570152282714844,0.0003688335418701172,0.0001087188720703125,0.0002903938293457031,0.0011990070343017578
233,5586,0.00025177001953125,0.0003452301025390625,0.00010633468627929688,0.00028395652770996094,0.0011568069458007812
234,5601,0.00025081634521484375,0.00037026405334472656,0.00010585784912109375,0.0002856254577636719,0.0011856555938720703
235,5597,0.000274658203125,0.0003712177276611328,0.00010561943054199219,0.00028896331787109375,0.0012111663818359375
236,5569,0.0002503395080566406,0.0003540515899658203,0.00010538101196289062,0.00028252601623535156,0.0011603832244873047
237,5621,0.00025081634521484375,0.0003731250762939453,0.00010609626770019531,0.00028395652770996094,0.0011844635009765625
238,5486,0.00025153160095214844,0.00034928321838378906,0.00010466575622558594,0.0002834796905517578,0.0011587142944335938
239,5530,0.0002510547637939453,0.00037479400634765625,0.00010514259338378906,0.000286102294921875,0.0011887550354003906
240,5496,0.0002491474151611328,0.0003762245178222656,0.00010466575622558594,0.00029850006103515625,0.0012006759643554688
241,5564,0.00025177001953125,0.0003750324249267578,0.00012636184692382812,0.0002875328063964844,0.0012128353118896484
242,5567,0.00025081634521484375,0.0003676414489746094,0.00010633468627929688,0.0002880096435546875,0.001184701919555664
243,5546,0.00025391578674316406,0.00037097930908203125,0.00010538101196289062,0.0002968311309814453,0.0011987686157226562
244,5550,0.00025153160095214844,0.0003685951232910156,0.00010609626770019531,0.0002853870391845703,0.0011811256408691406
245,5583,0.0002493858337402344,0.0003578662872314453,0.00010538101196289062,0.0002837181091308594,0.0011625289916992188
246,5563,0.0002505779266357422,0.0003743171691894531,0.00010704994201660156,0.0002884864807128906,0.0012102127075195312
247,5586,0.0002522468566894531,0.0003566741943359375,0.00010609626770019531,0.0002856254577636719,0.0011746883392333984
248,5537,0.00025463104248046875,0.0003848075866699219,0.00010824203491210938,0.0002923011779785156,0.0012195110321044922
